model,hf_id,layer,perturbation,sentence_idx,similarity_cosine
xlmr_base,xlm-roberta-base,9,contentwords,0,0.9560893774032593
xlmr_base,xlm-roberta-base,9,contentwords,1,0.9222359657287598
xlmr_base,xlm-roberta-base,9,contentwords,2,0.9354878067970276
xlmr_base,xlm-roberta-base,9,contentwords,3,0.9444041848182678
xlmr_base,xlm-roberta-base,9,contentwords,4,0.9398737549781799
xlmr_base,xlm-roberta-base,9,contentwords,5,0.9272423982620239
xlmr_base,xlm-roberta-base,9,contentwords,6,0.9419314861297607
xlmr_base,xlm-roberta-base,9,contentwords,7,0.9565626978874207
xlmr_base,xlm-roberta-base,9,contentwords,8,0.9294204711914062
xlmr_base,xlm-roberta-base,9,contentwords,9,0.9425934553146362
xlmr_base,xlm-roberta-base,9,contentwords,10,0.9471598267555237
xlmr_base,xlm-roberta-base,9,contentwords,11,0.9479368925094604
xlmr_base,xlm-roberta-base,9,contentwords,12,0.92936110496521
xlmr_base,xlm-roberta-base,9,contentwords,13,0.9335312843322754
xlmr_base,xlm-roberta-base,9,contentwords,14,0.9424424171447754
xlmr_base,xlm-roberta-base,9,contentwords,15,0.9450376033782959
xlmr_base,xlm-roberta-base,9,contentwords,16,0.9233980774879456
xlmr_base,xlm-roberta-base,9,contentwords,17,0.9509540796279907
xlmr_base,xlm-roberta-base,9,contentwords,18,0.9480404853820801
xlmr_base,xlm-roberta-base,9,contentwords,19,0.9445968270301819
xlmr_base,xlm-roberta-base,9,contentwords,20,0.9622837901115417
xlmr_base,xlm-roberta-base,9,contentwords,21,0.9526112079620361
xlmr_base,xlm-roberta-base,9,contentwords,22,0.9319435358047485
xlmr_base,xlm-roberta-base,9,contentwords,23,0.9285405278205872
xlmr_base,xlm-roberta-base,9,contentwords,24,0.9441742300987244
xlmr_base,xlm-roberta-base,9,contentwords,25,0.9139219522476196
xlmr_base,xlm-roberta-base,9,contentwords,26,0.9356455206871033
xlmr_base,xlm-roberta-base,9,contentwords,27,0.9533540606498718
xlmr_base,xlm-roberta-base,9,contentwords,28,0.9405206441879272
xlmr_base,xlm-roberta-base,9,contentwords,29,0.9265360832214355
xlmr_base,xlm-roberta-base,9,contentwords,30,0.9363447427749634
xlmr_base,xlm-roberta-base,9,contentwords,31,0.9481871128082275
xlmr_base,xlm-roberta-base,9,contentwords,32,0.9519140124320984
xlmr_base,xlm-roberta-base,9,contentwords,33,0.9118257761001587
xlmr_base,xlm-roberta-base,9,contentwords,34,0.9176157116889954
xlmr_base,xlm-roberta-base,9,contentwords,35,0.9510934352874756
xlmr_base,xlm-roberta-base,9,contentwords,36,0.9436021447181702
xlmr_base,xlm-roberta-base,9,contentwords,37,0.9572644233703613
xlmr_base,xlm-roberta-base,9,contentwords,38,0.9542762637138367
xlmr_base,xlm-roberta-base,9,contentwords,39,0.936876654624939
xlmr_base,xlm-roberta-base,9,contentwords,40,0.9404346346855164
xlmr_base,xlm-roberta-base,9,contentwords,41,0.9464835524559021
xlmr_base,xlm-roberta-base,9,contentwords,42,0.9560339450836182
xlmr_base,xlm-roberta-base,9,contentwords,43,0.9051495790481567
xlmr_base,xlm-roberta-base,9,contentwords,44,0.8923720121383667
xlmr_base,xlm-roberta-base,9,contentwords,45,0.9526240825653076
xlmr_base,xlm-roberta-base,9,contentwords,46,0.8930522203445435
xlmr_base,xlm-roberta-base,9,contentwords,47,0.9256200790405273
xlmr_base,xlm-roberta-base,9,contentwords,48,0.9365655779838562
xlmr_base,xlm-roberta-base,9,contentwords,49,0.942868709564209
xlmr_base,xlm-roberta-base,9,contentwords,50,0.9528430700302124
xlmr_base,xlm-roberta-base,9,contentwords,51,0.9339528679847717
xlmr_base,xlm-roberta-base,9,contentwords,52,0.9544383883476257
xlmr_base,xlm-roberta-base,9,contentwords,53,0.9323171377182007
xlmr_base,xlm-roberta-base,9,contentwords,54,0.9200374484062195
xlmr_base,xlm-roberta-base,9,contentwords,55,0.9165570735931396
xlmr_base,xlm-roberta-base,9,contentwords,56,0.9298991560935974
xlmr_base,xlm-roberta-base,9,contentwords,57,0.9665629267692566
xlmr_base,xlm-roberta-base,9,contentwords,58,0.9306328892707825
xlmr_base,xlm-roberta-base,9,contentwords,59,0.9313915967941284
xlmr_base,xlm-roberta-base,9,contentwords,60,0.9236223697662354
xlmr_base,xlm-roberta-base,9,contentwords,61,0.9389092326164246
xlmr_base,xlm-roberta-base,9,contentwords,62,0.964201033115387
xlmr_base,xlm-roberta-base,9,contentwords,63,0.9103741645812988
xlmr_base,xlm-roberta-base,9,contentwords,64,0.9337767958641052
xlmr_base,xlm-roberta-base,9,contentwords,65,0.9419808387756348
