model,hf_id,layer,perturbation,sentence_idx,similarity_cosine
mt5_small,google/mt5-small,2,contentwords,0,0.9550779461860657
mt5_small,google/mt5-small,2,contentwords,1,0.7775977849960327
mt5_small,google/mt5-small,2,contentwords,2,0.9691354632377625
mt5_small,google/mt5-small,2,contentwords,3,0.788050651550293
mt5_small,google/mt5-small,2,contentwords,4,0.7467975616455078
mt5_small,google/mt5-small,2,contentwords,5,0.9757720232009888
mt5_small,google/mt5-small,2,contentwords,6,0.7371891736984253
mt5_small,google/mt5-small,2,contentwords,7,0.9680365920066833
mt5_small,google/mt5-small,2,contentwords,8,0.9720478057861328
mt5_small,google/mt5-small,2,contentwords,9,0.9708976149559021
mt5_small,google/mt5-small,2,contentwords,10,0.977498471736908
mt5_small,google/mt5-small,2,contentwords,11,0.7413265109062195
mt5_small,google/mt5-small,2,contentwords,12,0.7237881422042847
mt5_small,google/mt5-small,2,contentwords,13,0.9426741600036621
mt5_small,google/mt5-small,2,contentwords,14,0.7192871570587158
mt5_small,google/mt5-small,2,contentwords,15,0.9689871668815613
mt5_small,google/mt5-small,2,contentwords,16,0.9821243286132812
mt5_small,google/mt5-small,2,contentwords,17,0.975374162197113
mt5_small,google/mt5-small,2,contentwords,18,0.7132179141044617
mt5_small,google/mt5-small,2,contentwords,19,0.7016080021858215
mt5_small,google/mt5-small,2,contentwords,20,0.73954838514328
mt5_small,google/mt5-small,2,contentwords,21,0.9799341559410095
mt5_small,google/mt5-small,2,contentwords,22,0.9528745412826538
mt5_small,google/mt5-small,2,contentwords,23,0.9717369079589844
mt5_small,google/mt5-small,2,contentwords,24,0.6967477202415466
mt5_small,google/mt5-small,2,contentwords,25,0.961923360824585
mt5_small,google/mt5-small,2,contentwords,26,0.9645555019378662
mt5_small,google/mt5-small,2,contentwords,27,0.9687442183494568
mt5_small,google/mt5-small,2,contentwords,28,0.7845515012741089
mt5_small,google/mt5-small,2,contentwords,29,0.9639152884483337
mt5_small,google/mt5-small,2,contentwords,30,0.6735839247703552
mt5_small,google/mt5-small,2,contentwords,31,0.9725815653800964
mt5_small,google/mt5-small,2,contentwords,32,0.7864431142807007
mt5_small,google/mt5-small,2,contentwords,33,0.9787171483039856
mt5_small,google/mt5-small,2,contentwords,34,0.9814019203186035
mt5_small,google/mt5-small,2,contentwords,35,0.9702787399291992
mt5_small,google/mt5-small,2,contentwords,36,0.965295672416687
mt5_small,google/mt5-small,2,contentwords,37,0.9696096181869507
mt5_small,google/mt5-small,2,contentwords,38,0.9440090656280518
mt5_small,google/mt5-small,2,contentwords,39,0.7630009651184082
mt5_small,google/mt5-small,2,contentwords,40,0.6822099685668945
mt5_small,google/mt5-small,2,contentwords,41,0.9580926299095154
mt5_small,google/mt5-small,2,contentwords,42,0.9704058766365051
mt5_small,google/mt5-small,2,contentwords,43,0.9382351040840149
mt5_small,google/mt5-small,2,contentwords,44,0.977159857749939
mt5_small,google/mt5-small,2,contentwords,45,0.9519550800323486
mt5_small,google/mt5-small,2,contentwords,46,0.9601277709007263
mt5_small,google/mt5-small,2,contentwords,47,0.783437192440033
mt5_small,google/mt5-small,2,contentwords,48,0.9741601347923279
mt5_small,google/mt5-small,2,contentwords,49,0.7531746029853821
mt5_small,google/mt5-small,2,contentwords,50,0.9754266738891602
mt5_small,google/mt5-small,2,contentwords,51,0.9608063697814941
mt5_small,google/mt5-small,2,contentwords,52,0.9652243852615356
mt5_small,google/mt5-small,2,contentwords,53,0.9676222205162048
mt5_small,google/mt5-small,2,contentwords,54,0.9738399386405945
mt5_small,google/mt5-small,2,contentwords,55,0.797001302242279
mt5_small,google/mt5-small,2,contentwords,56,0.9741755723953247
mt5_small,google/mt5-small,2,contentwords,57,0.9670242667198181
mt5_small,google/mt5-small,2,contentwords,58,0.751251757144928
mt5_small,google/mt5-small,2,contentwords,59,0.974480152130127
mt5_small,google/mt5-small,2,contentwords,60,0.970958948135376
mt5_small,google/mt5-small,2,contentwords,61,0.7635236382484436
mt5_small,google/mt5-small,2,contentwords,62,0.8986823558807373
mt5_small,google/mt5-small,2,contentwords,63,0.9787282943725586
mt5_small,google/mt5-small,2,contentwords,64,0.9641625881195068
mt5_small,google/mt5-small,2,contentwords,65,0.7544620633125305
mt5_small,google/mt5-small,2,contentwords,66,0.9740772843360901
mt5_small,google/mt5-small,2,contentwords,67,0.762444794178009
mt5_small,google/mt5-small,2,contentwords,68,0.742058277130127
mt5_small,google/mt5-small,2,contentwords,69,0.7222270965576172
mt5_small,google/mt5-small,2,contentwords,70,0.974767804145813
mt5_small,google/mt5-small,2,contentwords,71,0.9699221849441528
mt5_small,google/mt5-small,2,contentwords,72,0.7811187505722046
mt5_small,google/mt5-small,2,contentwords,73,0.9565502405166626
mt5_small,google/mt5-small,2,contentwords,74,0.979835033416748
mt5_small,google/mt5-small,2,contentwords,75,0.7844781875610352
mt5_small,google/mt5-small,2,contentwords,76,0.9756239652633667
mt5_small,google/mt5-small,2,contentwords,77,0.9619994759559631
mt5_small,google/mt5-small,2,contentwords,78,0.9571743011474609
mt5_small,google/mt5-small,2,contentwords,79,0.717862606048584
mt5_small,google/mt5-small,2,contentwords,80,0.9646167755126953
mt5_small,google/mt5-small,2,contentwords,81,0.9613138437271118
mt5_small,google/mt5-small,2,contentwords,82,0.9361928105354309
mt5_small,google/mt5-small,2,contentwords,83,0.9741355180740356
mt5_small,google/mt5-small,2,contentwords,84,0.774201512336731
mt5_small,google/mt5-small,2,contentwords,85,0.9533397555351257
mt5_small,google/mt5-small,2,contentwords,86,0.9697498083114624
mt5_small,google/mt5-small,2,contentwords,87,0.9744553565979004
mt5_small,google/mt5-small,2,contentwords,88,0.9694786667823792
mt5_small,google/mt5-small,2,contentwords,89,0.9685712456703186
mt5_small,google/mt5-small,2,contentwords,90,0.958326518535614
mt5_small,google/mt5-small,2,contentwords,91,0.9669304490089417
mt5_small,google/mt5-small,2,contentwords,92,0.9593086242675781
mt5_small,google/mt5-small,2,contentwords,93,0.9636284708976746
mt5_small,google/mt5-small,2,contentwords,94,0.6742149591445923
mt5_small,google/mt5-small,2,contentwords,95,0.7792298793792725
mt5_small,google/mt5-small,2,contentwords,96,0.9661259055137634
mt5_small,google/mt5-small,2,contentwords,97,0.7619608044624329
mt5_small,google/mt5-small,2,contentwords,98,0.7081604599952698
mt5_small,google/mt5-small,2,contentwords,99,0.970674455165863
mt5_small,google/mt5-small,2,contentwords,100,0.9627143144607544
mt5_small,google/mt5-small,2,contentwords,101,0.9560836553573608
mt5_small,google/mt5-small,2,contentwords,102,0.9726800322532654
mt5_small,google/mt5-small,2,contentwords,103,0.9427090883255005
mt5_small,google/mt5-small,2,contentwords,104,0.9791155457496643
mt5_small,google/mt5-small,2,contentwords,105,0.7795011401176453
mt5_small,google/mt5-small,2,contentwords,106,0.9744200706481934
mt5_small,google/mt5-small,2,contentwords,107,0.9554668068885803
mt5_small,google/mt5-small,2,contentwords,108,0.9636320471763611
mt5_small,google/mt5-small,2,contentwords,109,0.7180925011634827
mt5_small,google/mt5-small,2,contentwords,110,0.938437819480896
mt5_small,google/mt5-small,2,contentwords,111,0.9784216284751892
mt5_small,google/mt5-small,2,contentwords,112,0.6850256323814392
mt5_small,google/mt5-small,2,contentwords,113,0.953636646270752
mt5_small,google/mt5-small,2,contentwords,114,0.7272661924362183
mt5_small,google/mt5-small,2,contentwords,115,0.9740790128707886
mt5_small,google/mt5-small,2,contentwords,116,0.9728813171386719
mt5_small,google/mt5-small,2,contentwords,117,0.9654830694198608
mt5_small,google/mt5-small,2,contentwords,118,0.9654949307441711
mt5_small,google/mt5-small,2,contentwords,119,0.9623913764953613
mt5_small,google/mt5-small,2,contentwords,120,0.976773738861084
mt5_small,google/mt5-small,2,contentwords,121,0.9641429781913757
mt5_small,google/mt5-small,2,contentwords,122,0.7643052935600281
mt5_small,google/mt5-small,2,contentwords,123,0.7604379057884216
mt5_small,google/mt5-small,2,contentwords,124,0.6830057501792908
mt5_small,google/mt5-small,2,contentwords,125,0.9620609879493713
mt5_small,google/mt5-small,2,contentwords,126,0.7414442896842957
mt5_small,google/mt5-small,2,contentwords,127,0.6513806581497192
mt5_small,google/mt5-small,2,contentwords,128,0.7458852529525757
mt5_small,google/mt5-small,2,contentwords,129,0.9645814299583435
mt5_small,google/mt5-small,2,contentwords,130,0.9586364030838013
mt5_small,google/mt5-small,2,contentwords,131,0.9610629677772522
mt5_small,google/mt5-small,2,contentwords,132,0.9700185656547546
mt5_small,google/mt5-small,2,contentwords,133,0.9559791684150696
mt5_small,google/mt5-small,2,contentwords,134,0.976330041885376
mt5_small,google/mt5-small,2,contentwords,135,0.9763901233673096
mt5_small,google/mt5-small,2,contentwords,136,0.9741233587265015
mt5_small,google/mt5-small,2,contentwords,137,0.9654232263565063
mt5_small,google/mt5-small,2,contentwords,138,0.9725630879402161
mt5_small,google/mt5-small,2,contentwords,139,0.7131497263908386
mt5_small,google/mt5-small,2,contentwords,140,0.965311586856842
mt5_small,google/mt5-small,2,contentwords,141,0.9676904678344727
mt5_small,google/mt5-small,2,contentwords,142,0.9578953981399536
mt5_small,google/mt5-small,2,contentwords,143,0.9760065078735352
mt5_small,google/mt5-small,2,contentwords,144,0.9772549271583557
mt5_small,google/mt5-small,2,contentwords,145,0.9633384943008423
mt5_small,google/mt5-small,2,contentwords,146,0.9686320424079895
mt5_small,google/mt5-small,2,contentwords,147,0.9645332098007202
mt5_small,google/mt5-small,2,contentwords,148,0.9670477509498596
mt5_small,google/mt5-small,2,contentwords,149,0.763108491897583
mt5_small,google/mt5-small,2,contentwords,150,0.7846670746803284
mt5_small,google/mt5-small,2,contentwords,151,0.9728561639785767
mt5_small,google/mt5-small,2,contentwords,152,0.969429612159729
mt5_small,google/mt5-small,2,contentwords,153,0.9509097337722778
mt5_small,google/mt5-small,2,contentwords,154,0.9719643592834473
mt5_small,google/mt5-small,2,contentwords,155,0.731032133102417
mt5_small,google/mt5-small,2,contentwords,156,0.9755187034606934
mt5_small,google/mt5-small,2,contentwords,157,0.7558686137199402
mt5_small,google/mt5-small,2,contentwords,158,0.7407194375991821
mt5_small,google/mt5-small,2,contentwords,159,0.7775115966796875
mt5_small,google/mt5-small,2,contentwords,160,0.9564269781112671
mt5_small,google/mt5-small,2,contentwords,161,0.9615641236305237
mt5_small,google/mt5-small,2,contentwords,162,0.7433582544326782
mt5_small,google/mt5-small,2,contentwords,163,0.9732513427734375
mt5_small,google/mt5-small,2,contentwords,164,0.9779553413391113
mt5_small,google/mt5-small,2,contentwords,165,0.9696621894836426
mt5_small,google/mt5-small,2,contentwords,166,0.973556637763977
mt5_small,google/mt5-small,2,contentwords,167,0.9765740633010864
mt5_small,google/mt5-small,2,contentwords,168,0.9737146496772766
mt5_small,google/mt5-small,2,contentwords,169,0.9755308628082275
mt5_small,google/mt5-small,2,contentwords,170,0.7481392621994019
mt5_small,google/mt5-small,2,contentwords,171,0.7319498658180237
mt5_small,google/mt5-small,2,contentwords,172,0.9608395099639893
mt5_small,google/mt5-small,2,contentwords,173,0.7617954015731812
mt5_small,google/mt5-small,2,contentwords,174,0.9550416469573975
mt5_small,google/mt5-small,2,contentwords,175,0.9667665958404541
mt5_small,google/mt5-small,2,contentwords,176,0.9716067314147949
mt5_small,google/mt5-small,2,contentwords,177,0.9432885646820068
mt5_small,google/mt5-small,2,contentwords,178,0.9311954975128174
mt5_small,google/mt5-small,2,contentwords,179,0.9584690928459167
mt5_small,google/mt5-small,2,contentwords,180,0.9649361371994019
mt5_small,google/mt5-small,2,contentwords,181,0.9767316579818726
mt5_small,google/mt5-small,2,contentwords,182,0.9567424654960632
mt5_small,google/mt5-small,2,contentwords,183,0.9623640179634094
mt5_small,google/mt5-small,2,contentwords,184,0.9544598460197449
mt5_small,google/mt5-small,2,contentwords,185,0.9561864733695984
mt5_small,google/mt5-small,2,contentwords,186,0.7081782221794128
mt5_small,google/mt5-small,2,contentwords,187,0.7421019673347473
mt5_small,google/mt5-small,2,contentwords,188,0.9705684781074524
mt5_small,google/mt5-small,2,contentwords,189,0.6195677518844604
mt5_small,google/mt5-small,2,contentwords,190,0.7205405831336975
mt5_small,google/mt5-small,2,contentwords,191,0.7329204678535461
mt5_small,google/mt5-small,2,contentwords,192,0.9573677182197571
mt5_small,google/mt5-small,2,contentwords,193,0.9752260446548462
mt5_small,google/mt5-small,2,contentwords,194,0.7160077095031738
mt5_small,google/mt5-small,2,contentwords,195,0.9739860892295837
mt5_small,google/mt5-small,2,contentwords,196,0.7358291149139404
mt5_small,google/mt5-small,2,contentwords,197,0.7891303300857544
mt5_small,google/mt5-small,2,contentwords,198,0.9533023834228516
mt5_small,google/mt5-small,2,contentwords,199,0.9708276987075806
