model,hf_id,layer,perturbation,n,mean_similarity,std_similarity,sem_similarity
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,contentwords,1000,0.9299022555351257,0.07665012031793594,0.0024238896313062723
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,nouns,1000,0.9425405859947205,0.07245253771543503,0.0022911504144002715
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,verbs,1000,0.9396078586578369,0.07676640897989273,0.0024275670016846405
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,nounsverbs,1000,0.9233254194259644,0.08304490149021149,0.0026261103677337953
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,nounsverbsadj,1000,0.9413360357284546,0.06967948377132416,0.0022034587490212354
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,functionwords,1000,0.9402595162391663,0.07432208210229874,0.0023502705988929944
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,1LocalWordSwap,1000,0.9471544027328491,0.06051641330122948,0.0019136970185599455
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,2LocalWordSwap,1000,0.9457626938819885,0.062487076967954636,0.00197601487544985
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,3LocalWordSwaps,1000,0.9448680877685547,0.0632176548242569,0.0019991177757898338
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,4LocalWordSwaps,1000,0.9444044232368469,0.06409943848848343,0.0020270022236146836
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,5LocalWordSwaps,1000,0.9441825151443481,0.06286593526601791,0.0019879954267731995
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,Reversed,1000,0.9420657753944397,0.06487468630075455,0.002051517711993077
nllb200_distilled_1B,facebook/nllb-200-distilled-1.3B,15,paraphrase,1000,0.9434510469436646,0.05867553502321243,0.00185548333602332
